"MotifID","Frm","Total_Coverage","Position"
7442,100,36,4742756
7443,94.5927027027027,37,4745376
7444,97.8282608695652,46,4745625
7445,100,31,4746922
7446,93.1062068965517,29,4747747
7447,100,25,4748008
7448,100,16,4748965
7449,97.49875,40,4748982
7450,88.2364705882353,17,4752378
7451,97.295945945946,37,4752900
7452,100,35,4753390
7453,97.2208333333333,36,4753739
7454,96.2977777777778,27,4755199
7455,96.1542307692308,26,4755248
7456,95.455,44,4756905
7457,87.50125,16,4757783
7458,97.776,45,4757955
7459,93.6170212765958,47,4758490
7460,95.2385714285714,21,4759465
7461,94.1176470588235,34,4759757
7462,88.572,35,4760678
7463,95.455,22,4762517
7464,96.9672727272727,33,4762555
7465,86.2051724137931,29,4762949
7466,100,37,4764123
7467,100,38,4764823
7468,88.89,36,4764946
7469,100,31,4765366
7470,100,33,4765651
7471,100,25,4767118
7472,94.4461111111111,18,4767160
7473,100,37,4767376
7474,92.8564285714286,28,4768296
7475,100,22,4770045
7476,100,46,4770387
7477,100,29,4770720
7478,100,47,4770810
7479,96.4267857142857,28,4771734
7480,100,24,4772780
7481,96.9709090909091,33,4772887
7482,78.2586956521739,23,4773264
7483,100,33,4773962
7484,96.1553846153846,26,4775005
7485,88.5714285714286,35,4775200
7486,80.77,26,4776983
7487,100,37,4777749
7488,96.1507692307692,26,4778428
7489,100,47,4780879
7490,96.665,30,4781279
7491,86.3645454545454,22,4781752
7492,100,25,4782611
7493,100,23,4784037
7494,90,20,4784979
7495,93.5461290322581,31,4785952
7496,96.1538461538462,26,4787082
7497,97.4374358974359,39,4787858
7498,100,25,4788090
7499,82.6113043478261,23,4788376
7500,93.750625,32,4789781
7501,100,24,4789895
7502,96.9666666666667,33,4791422
7503,100,35,4791493
7504,93.7528125,32,4791642
7505,100,40,4791774
7506,97.4346153846154,39,4792089
7507,96.969696969697,33,4792850
7508,100,34,4793444
7509,91.3065217391304,23,4794376
7510,96.6666666666667,30,4794655
7511,100,20,4794693
7512,100,25,4795419
7513,97.2233333333333,36,4795646
7514,93.336,30,4795778
7515,100,35,4796366
7516,96.2977777777778,27,4796838
7517,96.7741935483871,31,4798404
7518,89.6562068965517,29,4798769
7519,97.0573529411765,34,4798842
7520,96.7716129032258,31,4799429
7521,96.8725,32,4803137
7522,92.86,42,4804934
7523,93.1055172413793,29,4806175
7524,100,28,4806590
7525,80.0032,25,4806739
7526,98.0372549019608,51,4807440
7527,100,33,4807844
7528,96.667,30,4808586
7529,100,25,4810242
7530,91.3021739130435,23,4810566
7531,97.1437142857143,35,4811212
7532,100,31,4812138
7533,100,32,4812507
7534,100,37,4814114
7535,100,36,4815361
7536,93.1041379310345,29,4815675
7537,96.43,28,4816143
7538,100,40,4817230
7539,100,24,4817613
7540,96.1553846153846,26,4817667
7541,94.12,34,4817716
7542,94.44,36,4819063
7543,87.0945161290323,31,4819174
7544,100,36,4821137
7545,100,36,4822026
7546,100,31,4822902
7547,100,21,4823087
7548,96.969696969697,33,4824674
7549,70,20,4825185
7550,100,33,4825574
7551,96.1538461538462,26,4827074
7552,91.9984,25,4827836
7553,96.2977777777778,27,4829200
7554,100,13,4829223
7555,94.7373684210526,19,4829355
7556,100,30,4829599
7557,96.0016,25,4829682
7558,100,27,4830209
7559,100,42,4830426
7560,100,30,4830729
7561,100,13,4831105
7562,100,12,4831259
7563,100,13,4832003
7564,100,17,4832029
7565,100,21,4832082
7566,69.2338461538461,13,4833354
7567,76.4705882352941,17,4833458
7568,16.6658333333333,12,4833583
7569,0,16,4833591
7570,57.1442857142857,7,4833950
7571,57.1457142857143,7,4833961
7572,71.4285714285714,7,4834664
7573,77.7744444444444,9,4835245
7574,81.250625,16,4835337
7575,86.666,15,4835642
7576,92.3107692307692,26,4836562
7577,92.3061538461538,26,4836632
7578,93.3333333333333,15,4838005
7579,83.33,18,4838011
7580,100,17,4838031
7581,94.2845714285714,35,4838075
7582,88.8888888888889,27,4839464
7583,100,32,4839587
7584,100,29,4844186
7585,97.91875,48,4845253
7586,79.4117647058823,34,4845423
7587,91.8894594594595,37,4845818
7588,100,45,4846104
7589,100,23,4847258
7590,90.001,20,4847456
7591,96,25,4848688
7592,90.0005,20,4849231
7593,90,20,4850256
7594,76.4711764705882,17,4852057
7595,82.6086956521739,23,4852660
7596,88.8896296296296,27,4852825
7597,100,23,4853668
7598,100,35,4854660
7599,100,40,4854846
7600,93.336,30,4855147
7601,100,17,4855326
7602,93.748125,16,4856246
7603,82.1442857142857,28,4856430
7604,93.332,30,4857046
7605,97.2233333333333,36,4858592
7606,96.1519230769231,26,4858851
7607,100,33,4858883
7608,92.3076923076923,13,4858913
7609,100,39,4859453
7610,85.7142857142857,14,4861235
7611,81.25,16,4861829
7612,95.0005,20,4861892
7613,100,20,4862096
7614,93.7515625,32,4862579
7615,90.9095454545455,22,4862922
7616,100,33,4864301
7617,94.7357894736842,19,4865110
7618,90.9109090909091,22,4865483
7619,100,11,4866289
7620,93.1062068965517,29,4867393
7621,85.715,14,4868847
7622,83.3308333333333,12,4868947
7623,100,19,4869019
7624,100,18,4869366
7625,93.75,16,4869407
7626,90,10,4869642
7627,91.665,12,4869716
7628,83.3333333333333,12,4869759
7629,75,8,4870671
7630,100,9,4870774
7631,87.50125,8,4871310
7632,100,7,4871432
7633,100,3,4871596
7634,100,10,4872284
7635,100,1,4873326
7636,25,4,4873468
7637,59.998,5,4873749
7638,100,12,4874220
7639,81.8181818181818,11,4874401
7640,83.3341666666667,12,4876333
7641,100,24,4879277
7642,100,15,4879530
7643,100,15,4879885
7644,92.5940740740741,27,4881694
7645,90.91,22,4882962
7646,81.82,22,4883234
7647,88.46,26,4883308
7648,91.3021739130435,23,4883998
7649,78.5703571428571,28,4884154
7650,93.7496875,32,4885009
7651,92.8564285714286,28,4885213
7652,92.8564285714286,28,4885688
7653,95.835,24,4886303
7654,100,36,4886912
7655,96.4296428571429,28,4886954
7656,96.9672727272727,33,4887383
7657,97.5619512195122,41,4887512
7658,97.3694736842105,38,4888305
7659,97.4338461538462,39,4891969
7660,94.5927027027027,37,4892890
7661,97.2983783783784,37,4895854
7662,100,20,4898004
7663,95.0015,20,4899301
7664,95.455,22,4899704
7665,100,15,4900210
7666,94.4444444444444,18,4900234
7667,82.3517647058824,17,4900332
7668,57.1452380952381,21,4900725
7669,40,20,4900774
7670,94.7368421052632,19,4900959
7671,100,14,4901320
7672,100,17,4901639
7673,100,20,4901793
7674,93.74875,16,4901907
7675,100,9,4902669
7676,100,21,4903089
7677,100,21,4903407
7678,100,27,4903941
7679,100,18,4904133
7680,83.3366666666667,18,4904412
7681,90.91,22,4905910
7682,96.4257142857143,28,4907022
7683,81.24875,16,4907761
7684,85.7157142857143,21,4908939
7685,96.9681818181818,33,4909549
7686,96.5537931034483,29,4909935
7687,96.8734375,32,4910445
7688,96.1526923076923,26,4910562
7689,100,30,4911238
7690,83.3333333333333,18,4911393
7691,96.2966666666667,27,4911808
7692,94.445,18,4912669
7693,87.49875,16,4914710
7694,100,34,4915018
7695,100,42,4915664
7696,92.8576190476191,42,4916099
7697,97.501,40,4917051
7698,100,36,4917215
7699,88.8911111111111,18,4918913
7700,100,23,4919725
7701,77.7766666666667,9,4920277
7702,88.2329411764706,17,4924504
7703,100,22,4925304
7704,92.8578571428571,14,4925559
7705,100,36,4926203
7706,97.3671052631579,38,4926372
7707,100,38,4926513
7708,100,23,4926952
7709,94.7368421052632,19,4927295
7710,87.500625,16,4928803
7711,95.455,22,4929203
7712,96.87625,32,4930823
7713,97.5590243902439,41,4930904
7714,100,32,4931460
7715,96.1553846153846,26,4931486
7716,96.4296428571429,28,4931623
7717,95.8333333333333,24,4931749
7718,96.9715151515151,33,4932189
7719,97.3694736842105,38,4932515
7720,97.6166666666667,42,4932560
7721,97.2208333333333,36,4932662
7722,100,35,4932746
7723,88.2358823529412,17,4933673
7724,100,10,4934108
7725,93.334,15,4934640
7726,100,23,4934823
7727,95.0005,20,4936795
7728,88.89,9,4936807
7729,95.6539130434783,23,4937786
7730,100,22,4940512
7731,100,32,4940633
7732,94.1188235294118,34,4941022
7733,82.14,28,4941933
7734,97.2972972972973,37,4944747
7735,100,30,4944873
7736,100,18,4946824
7737,93.334,15,4947109
7738,96.0004,25,4947136
7739,100,20,4947317
7740,88.0024,25,4947819
7741,94.1194117647059,17,4948311
7742,100,12,4949184
7743,100,27,4949252
7744,100,21,4949300
7745,100,17,4950551
7746,100,18,4950581
7747,88.8866666666667,18,4950676
7748,86.668,15,4951647
7749,100,18,4951974
7750,100,12,4954156
7751,80.9514285714286,21,4954281
7752,85.7157142857143,21,4954913
7753,90.001,20,4955184
7754,86.9578260869565,23,4957070
7755,95.6526086956522,23,4957192
7756,100,23,4957609
7757,69.2307692307692,13,4958359
7758,100,16,4958483
7759,100,23,4958840
7760,84.2121052631579,19,4960502
7761,77.27,22,4961870
7762,91.3052173913044,23,4962006
7763,100,20,4962519
7764,86.664,15,4963993
7765,77.7777777777778,18,4964439
7766,100,25,4965668
7767,81.25125,16,4965825
7768,88.8888888888889,18,4967266
7769,100,13,4968845
7770,95.2380952380952,21,4970198
7771,93.1034482758621,29,4970614
7772,90,20,4971614
7773,93.750625,16,4972052
7774,100,16,4973117
7775,95.2395238095238,21,4973366
7776,100,33,4974129
7777,95.0005,20,4974229
7778,95,20,4974334
7779,100,20,4974702
7780,100,16,4974729
7781,100,11,4974738
7782,36.8426315789474,19,4975350
7783,87.49875,16,4975520
7784,90.9109090909091,22,4975957
7785,77.7777777777778,9,4976204
7786,90.9072727272727,11,4976212
7787,100,24,4976455
7788,92.3084615384615,13,4976747
7789,95.2395238095238,21,4976827
7790,100,20,4977354
7791,100,21,4977657
7792,100,19,4979003
7793,96.4267857142857,28,4979745
7794,100,23,4980990
7795,94.7352631578947,19,4981605
7796,100,32,4982313
7797,96.6666666666667,30,4982370
7798,95.835,24,4982433
7799,100,30,4982832
7800,96.0004,25,4983765
7801,100,27,4984439
7802,96.7754838709677,31,4984851
7803,100,28,4985679
7804,95.3472093023256,43,4986447
7805,94.7368421052632,19,4987662
7806,100,29,4987692
7807,96.5520689655173,29,4988364
7808,88.8905555555556,18,4988906
7809,91.6666666666667,24,4989062
7810,94.12,17,4991255
7811,90,10,4992156
7812,92.3084615384615,13,4992878
7813,90.9090909090909,11,4993256
7814,100,15,4994179
7815,84.0016,25,4994492
7816,94.7373684210526,19,4994750
7817,100,31,4995134
7818,91.6691666666667,24,4995999
7819,100,24,4996105
7820,100,29,4996353
7821,100,29,4999109
7822,100,21,4999834
7823,95.0005,20,5001237
7824,100,42,5001945
7825,100,18,5003779
7826,80.9552380952381,21,5004599
7827,100,7,5004939
7828,100,20,5004944
7829,100,32,5005760
7830,95.4522727272727,22,5006707
7831,100,25,5006910
7832,100,35,5007331
7833,100,28,5007695
7834,95.6526086956522,23,5009157
7835,100,21,5009989
7836,100,12,5012787
7837,93.7525,16,5016601
7838,96.0016,25,5016820
7839,93.75,16,5017123
7840,95.8333333333333,24,5017263
7841,100,18,5017950
7842,100,11,5018130
7843,100,26,5019611
7844,100,18,5019641
7845,94.7384210526316,19,5020295
7846,85.7171428571429,21,5020640
7847,94.7373684210526,19,5020655
7848,95,20,5021632
7849,100,30,5021860
7850,96.5520689655173,29,5022175
7851,90.9113636363636,22,5024184
7852,96.2962962962963,27,5024457
7853,100,33,5024849
7854,97.1405714285714,35,5024976
7855,85.7110714285714,28,5025763
7856,90.001,20,5027095
7857,93.750625,16,5027304
7858,91.305652173913,23,5030696
7859,100,30,5031879
7860,94.9985,20,5033464
7861,100,15,5033574
7862,94.4444444444444,18,5033667
7863,93.3313333333333,15,5036010
7864,92.855,14,5036018
7865,69.2330769230769,13,5037228
7866,66.6666666666667,18,5037763
7867,100,16,5038090
7868,72.2211111111111,18,5038138
7869,92.8571428571429,14,5038352
7870,92.3053846153846,26,5038987
7871,96.1553846153846,26,5039436
7872,91.6666666666667,12,5039619
7873,88.8855555555555,9,5040248
7874,92.8571428571429,14,5040565
7875,100,12,5040890
7876,100,5,5040930
7877,100,4,5044127
7878,100,4,5044520
7879,87.5,8,5044659
7880,66.6666666666667,6,5045171
7881,88.8888888888889,9,5045365
7882,100,12,5045660
7883,100,19,5046797
7884,100,7,5046978
7885,100,11,5047052
7886,78.5721428571429,14,5047326
7887,100,25,5048853
7888,95.5546666666667,45,5051904
7889,88.887037037037,27,5052334
7890,91.6625,24,5052381
7891,97.14,35,5052672
7892,100,31,5052853
7893,100,36,5054687
7894,100,38,5055183
7895,100,18,5055954
7896,100,29,5056029
7897,91.6683333333333,24,5057441
7898,95.6539130434783,23,5057527
7899,81.24875,16,5059677
7900,93.3313333333333,30,5060061
7901,94.2837142857143,35,5060837
7902,74.999375,16,5061443
7903,100,22,5062051
7904,96.0004,25,5062118
7905,93.7525,32,5063624
7906,100,31,5063735
7907,97.6744186046512,43,5063864
7908,100,30,5064441
7909,89.7410256410256,39,5066085
7910,100,26,5066405
7911,95,20,5067020
7912,100,28,5067985
7913,86.3636363636364,22,5069223
7914,96.875,32,5070199
7915,100,21,5070788
7916,83.996,25,5071292
7917,100,28,5071689
7918,100,21,5072304
7919,100,18,5072787
7920,93.750625,16,5073451
7921,83.33,12,5073820
7922,93.5509677419355,31,5074585
7923,88.2352941176471,17,5075148
7924,100,23,5075622
7925,100,25,5076279
7926,100,17,5076759
7927,100,21,5077466
7928,95.4545454545455,22,5078497
7929,100,28,5078638
7930,100,20,5078645
7931,100,27,5080127
7932,100,23,5080394
7933,96.7741935483871,31,5080635
7934,100,26,5081098
7935,97.2233333333333,36,5081137
7936,100,19,5081336
7937,100,24,5081474
7938,100,18,5082185
7939,96.2944444444444,27,5083405
7940,100,10,5087047
7941,100,15,5088059
7942,100,8,5088088
7943,25,12,5088379
7944,100,11,5091070
7945,100,15,5091274
7946,85.0015,20,5093442
7947,92.31,26,5094130
7948,92.3096153846154,26,5094665
7949,86.3672727272727,22,5094676
7950,93.1034482758621,29,5095212
7951,94.2871428571429,35,5095261
7952,83.871935483871,31,5095309
7953,81.25125,16,5095981
7954,95.2380952380952,21,5096085
7955,92.3053846153846,26,5097481
7956,83.998,25,5098003
7957,94.1176470588235,34,5098245
7958,85.7142857142857,28,5098541
7959,96.5531034482759,29,5099922
7960,96.7745161290323,31,5100218
7961,96.7725806451613,31,5100432
7962,90.001,20,5101092
7963,100,24,5101689
7964,96.875,32,5103239
7965,95.4531818181818,22,5103975
7966,100,37,5103998
7967,100,23,5104886
7968,95.83125,24,5106439
7969,100,25,5107800
7970,100,19,5107914
7971,100,27,5108296
7972,96.1553846153846,26,5108545
7973,97.1428571428571,35,5109570
7974,100,44,5116258
7975,97.6753488372093,43,5116273
7976,100,30,5116756
7977,88.8911111111111,18,5119930
7978,100,36,5120066
7979,92.8571428571429,14,5124561
7980,100,9,5124627
7981,100,13,5124663
7982,92.855,14,5125124
7983,58.3316666666667,12,5125182
7984,83.335,12,5125424
7985,83.335,24,5125855
7986,100,27,5126123
7987,100,21,5126311
7988,100,32,5126350
7989,100,28,5128671
7990,100,26,5129842
7991,100,30,5131674
7992,92.3107692307692,26,5131844
7993,100,29,5133824
7994,96.4285714285714,28,5134681
7995,92.8564285714286,28,5135141
7996,88.0008,25,5135374
7997,88.8877777777778,27,5135563
7998,87.49875,16,5136173
7999,95.0005,20,5136349
8000,96.668,30,5137453
8001,100,19,5139654
8002,96.9706060606061,33,5140457
8003,96.4307142857143,28,5140613
8004,95.4522727272727,22,5142399
8005,100,11,5142469
8006,93.334,30,5143363
8007,100,46,5143827
8008,100,43,5144774
8009,93.0193023255814,43,5144881
8010,95,40,5144981
8011,96.4267857142857,28,5146890
8012,93.940303030303,33,5148445
8013,77.2718181818182,22,5148499
8014,92,25,5150042
8015,96.43,28,5151117
8016,100,38,5151408
8017,93.940303030303,33,5152548
8018,100,36,5152701
8019,90.9090909090909,11,5153503
8020,100,30,5154831
8021,100,38,5154880
8022,100,37,5154952
8023,95.6526086956522,23,5155279
8024,93.75125,32,5156476
8025,100,29,5156958
8026,96.668,30,5157166
8027,100,29,5159771
8028,100,38,5161608
8029,92.5944444444444,27,5161922
8030,87.5029166666666,24,5162003
8031,100,19,5162132
8032,96.4285714285714,28,5162356
8033,85.7167857142857,28,5162712
8034,96.7754838709677,31,5162907
8035,95.4563636363636,22,5162926
8036,86.9591304347826,23,5164325
8037,89.4742105263158,19,5164714
8038,97.2222222222222,36,5165245
8039,93.1013793103448,29,5166982
8040,96.548275862069,29,5167714
8041,100,21,5170845
8042,97.5634146341463,41,5170923
8043,95.4545454545455,22,5171262
8044,100,28,5171516
8045,96.7741935483871,31,5172802
8046,96.5531034482759,29,5172877
8047,100,30,5174234
8048,92.6821951219512,41,5176633
8049,92.0008,25,5178019
8050,92,25,5178334
8051,97.3694736842105,38,5179424
8052,100,15,5179643
8053,100,18,5179686
8054,94.4427777777778,18,5179802
8055,76.4741176470588,17,5179811
8056,88.4584615384615,26,5180215
8057,93.1041379310345,29,5180225
8058,95.2380952380952,21,5180630
8059,92.5914814814815,27,5180732
8060,96.9706060606061,33,5180801
8061,96,25,5182272
8062,100,38,5183275
8063,100,23,5183462
8064,100,34,5183522
8065,86.6666666666667,30,5184361
8066,97.3694736842105,38,5184382
8067,94.4466666666667,36,5185969
8068,100,29,5189120
8069,100,38,5189496
8070,88.2364705882353,17,5190190
8071,94.12,17,5190427
8072,100,32,5191569
8073,97.2222222222222,36,5192981
8074,100,54,5194194
8075,100,35,5194563
8076,97.559756097561,41,5195940
8077,97.0558823529412,34,5196744
8078,93.334,15,5197234
8079,95.83375,24,5198708
8080,96.0016,25,5198920
8081,27.2693939393939,33,5199617
8082,86.3636363636364,22,5199741
8083,95.6508695652174,23,5201515
8084,100,28,5202014
8085,86.9565217391304,23,5202089
8086,100,27,5202170
8087,100,27,5202784
8088,94.4466666666667,18,5203885
8089,94.445,18,5204246
8090,89.4747368421053,19,5204586
8091,88.2352941176471,17,5205700
8092,100,37,5206344
8093,92.5903703703704,27,5206817
8094,100,28,5209002
8095,86.3645454545454,22,5209222
8096,90.91,22,5210426
8097,96.2944444444444,27,5210654
8098,80.002,20,5212023
8099,94.4466666666667,18,5212816
8100,95.6486956521739,23,5213288
8101,89.998,10,5213451
8102,92.3076923076923,26,5213741
8103,100,30,5218109
8104,100,27,5219060
8105,100,20,5219369
8106,100,28,5219596
8107,96.4285714285714,28,5219858
8108,85.7157142857143,7,5221028
8109,83.335,18,5221541
8110,89.4742105263158,19,5221555
8111,90.9109090909091,22,5221590
8112,100,19,5223159
8113,71.4285714285714,14,5224483
8114,93.3333333333333,15,5225006
8115,83.3333333333333,6,5225012
8116,100,29,5225778
8117,95.6526086956522,23,5225790
8118,100,22,5226823
8119,100,29,5227798
8120,100,25,5228238
8121,89.998,10,5229671
8122,95.2385714285714,21,5230807
8123,91.6666666666667,24,5230828
8124,92.5933333333333,27,5231110
8125,100,31,5231729
8126,100,20,5232215
8127,93.1034482758621,29,5234435
8128,94.996,20,5235834
8129,100,28,5236138
8130,100,11,5236354
8131,100,18,5236627
8132,100,32,5236881
8133,92.8592857142857,28,5237632
8134,90.4761904761905,21,5238466
8135,92.8578571428571,28,5238882
8136,96.7716129032258,31,5239912
8137,100,26,5239980
8138,100,29,5240621
8139,96.4296428571429,28,5240683
8140,100,25,5242102
8141,100,38,5242710
8142,100,37,5244315
8143,95.2380952380952,21,5245515
8144,81.8163636363636,11,5245635
8145,97.0588235294118,34,5245982
8146,100,14,5246239
8147,100,25,5246252
8148,100,24,5246620
8149,100,26,5247731
8150,100,20,5249030
8151,88.8877777777778,18,5250872
8152,93.7496875,32,5252942
8153,95.6539130434783,23,5253155
8154,100,16,5253310
8155,95.83375,24,5253392
8156,93.1020689655172,29,5253506
8157,94.7368421052632,19,5254064
8158,100,9,5254517
8159,100,18,5254641
8160,100,20,5254750
8161,100,18,5254789
8162,91.6675,12,5255158
8163,75,16,5255516
8164,100,11,5255972
8165,100,10,5256049
8166,87.4975,8,5256246
8167,77.7788888888889,9,5257990
8168,100,8,5259555
8169,100,12,5259570
8170,100,13,5260873
