"MotifID","Position","Strand","Frm","Coverage","n_samples"
4913,4134963,"-",97.6392913385827,127,2
4914,4136648,"-",98.2306194690265,113,2
4915,4138310,"-",94.7052317880795,151,2
4916,4138771,"-",92.9191150442478,113,2
4917,4139269,"-",97.5199173553719,121,2
4918,4146240,"-",96.1534615384615,104,2
4919,4151224,"-",97.8861971830986,142,2
4920,4156195,"-",100,154,2
4921,4159104,"-",98.5705714285714,140,2
4922,4160738,"-",100,165,2
4923,4168992,"-",94.7365263157895,95,2
4924,4176753,"-",98.509328358209,134,2
4925,4178627,"-",100,154,2
4926,4183834,"-",95.832,120,2
4927,4184248,"-",97.3185714285714,112,2
4928,4184628,"-",94.8732478632479,117,2
4929,4184736,"-",95.4538636363636,132,2
4930,4186976,"-",100,149,2
4931,4187092,"-",96.4275,112,2
4932,4191099,"-",100,115,2
4933,4191306,"-",98.1952252252252,111,2
4934,4194032,"-",98.2438596491228,114,2
4935,4194077,"-",99.1795081967213,122,2
4937,4209405,"-",96.9393877551021,98,2
4938,4213435,"-",95.6126315789474,114,2
4939,4217756,"-",95.8355208333333,96,2
4940,4218068,"-",96.4301785714286,112,2
4941,4222550,"-",95.8614482758621,145,2
4942,4225223,"-",97.8259782608696,92,2
4943,4227856,"-",99.2503007518797,133,2
4944,4233795,"-",98.1812727272727,165,2
4945,4243574,"-",91.4001075268817,93,2
4946,4244926,"-",95.5838235294118,136,2
4947,4246795,"-",98.3169662921348,178,2
4948,4247255,"-",98.1044303797468,158,2
4949,4247664,"-",97.2233333333333,180,2
4950,4250738,"-",99.0151724137931,203,2
4951,4251509,"-",96.3860240963856,166,2
4952,4251917,"-",98.9566492146597,191,2
4953,4253388,"-",98.2548255813954,172,2
4954,4253734,"-",92.9029032258064,155,2
4955,4255992,"-",97.5754545454545,165,2
4956,4256096,"-",100,153,2
4957,4257316,"-",100,148,2
4958,4259271,"-",98.1978378378378,111,2
4959,4261147,"-",96.1281395348837,129,2
4960,4262724,"-",95.4227450980392,153,2
4961,4269279,"-",99.2730434782609,138,2
4962,4270210,"-",95.5219402985075,134,2
4963,4270903,"-",98.7557142857143,161,2
4964,4272875,"-",98.2897435897436,117,2
4965,4279884,"-",100,86,2
4966,4280881,"-",100,138,2
4967,4281527,"-",97.0998550724638,138,2
4968,4286215,"-",100,138,2
4969,4287566,"-",94.004,100,2
4970,4290145,"-",99.2122834645669,127,2
4971,4293246,"-",99.1326086956522,115,2
4972,4294261,"-",98.4277165354331,127,2
4973,4294785,"-",99.2125196850394,127,2
4974,4296434,"-",100,126,2
4975,4299132,"-",100,129,2
4976,4301407,"-",97.9141666666666,96,2
4977,4306061,"-",98.1811818181818,110,2
4978,4308953,"-",98.9015384615385,91,2
4979,4310826,"-",100,114,2
4980,4311209,"-",98.0205940594059,101,2
4981,4312474,"-",100,110,2
4982,4313750,"-",98.0588349514563,103,2
4983,4314339,"-",100,95,2
4984,4314686,"-",94.7342105263158,76,2
4985,4315472,"-",99.1300869565217,115,2
4986,4315490,"-",100,113,2
4987,4317725,"-",99.1166371681416,113,2
4988,4320412,"-",99.2513432835821,134,2
4989,4322119,"-",93.939797979798,99,2
4990,4322890,"-",100,117,2
4991,4324416,"-",98.0809615384615,104,2
4992,4327842,"-",99.285,140,2
4993,4328913,"-",97.1005797101449,138,2
4994,4329093,"-",93.3335,120,2
4995,4330560,"-",98.0407843137255,102,2
4996,4330794,"-",98.7151923076923,156,2
4997,4334722,"-",100,128,2
4998,4335780,"-",98.3497520661157,121,2
4999,4336128,"-",98.2607826086956,115,2
5000,4337366,"-",100,150,2
5001,4337410,"-",99.2472932330827,133,2
5002,4339796,"-",100,149,2
5003,4342405,"-",99.1934677419355,124,2
5004,4342501,"-",98.1307476635514,107,2
5005,4345284,"-",99.2854285714286,140,2
5006,4346832,"-",93.1596581196581,117,2
5007,4348299,"-",100,133,2
5008,4357147,"-",100,120,2
5009,4360463,"-",89.8283050847458,118,2
5010,4360658,"-",100,138,2
5011,4360697,"-",100,130,2
5012,4363243,"-",99.2190625,128,2
5013,4365949,"-",96.0782352941176,102,2
5014,4366148,"-",99.211811023622,127,2
5015,4366448,"-",100,128,2
5016,4367324,"-",95.649347826087,92,2
5017,4371072,"-",98.4621538461538,130,2
5018,4374879,"-",88.8915384615385,117,2
5019,4378379,"-",99.12,114,2
5020,4379294,"-",97.0604411764706,136,2
5021,4380067,"-",100,128,2
5022,4381403,"-",100,130,2
5023,4383770,"-",100,140,2
5024,4389387,"-",99.291914893617,141,2
5025,4393006,"-",93.598,125,2
5026,4394976,"-",99.2654411764706,136,2
5027,4395042,"-",100,149,2
5028,4397076,"-",100,101,2
5029,4401070,"-",98.4725190839695,131,2
5030,4404325,"-",94.1185294117647,102,2
5031,4406453,"-",100,159,2
5032,4406603,"-",98.5195555555556,135,2
5033,4407417,"-",99.2694890510949,137,2
5034,4411026,"-",94.6894690265487,113,2
5035,4413029,"-",95.0006666666667,120,2
5036,4413654,"-",100,127,2
5037,4413830,"-",96.9917293233083,133,2
5038,4414982,"-",99.1777049180328,122,2
5039,4415126,"-",97.7254545454546,88,2
5040,4415162,"-",95.5586666666667,90,2
5041,4415180,"-",100,119,2
5042,4415930,"-",100,109,2
5043,4416500,"-",90.0026666666667,90,2
5044,4417362,"-",91.7517525773196,97,2
5045,4418074,"-",100,95,2
5046,4420889,"-",100,130,2
5047,4423472,"-",99.048,105,2
5048,4424774,"-",89.4771929824562,57,2
5049,4426104,"-",100,91,2
5050,4427923,"-",100,117,2
5051,4428946,"-",100,94,2
5052,4429011,"-",98.1480555555556,108,2
5053,4430116,"-",98.8366279069768,86,2
5054,4430218,"-",100,95,2
5055,4431698,"-",96.9681818181818,66,2
5056,4433812,"-",98.9030769230769,91,2
5057,4434250,"-",100,78,2
5058,4437160,"-",92.7290909090909,55,2
5059,4438242,"-",83.3355555555556,72,2
5060,4440749,"-",99.0657943925234,107,2
5061,4442522,"-",94.5634782608696,92,2
5062,4445141,"-",100,99,2
5063,4446619,"-",98.8656818181818,88,2
5064,4446670,"-",100,86,2
5065,4448802,"-",98.75,80,2
5066,4450026,"-",99.0306796116505,103,2
5067,4450074,"-",100,93,2
5068,4450437,"-",100,94,2
5069,4450667,"-",100,84,2
5070,4450675,"-",100,88,2
5071,4453370,"-",100,92,2
5072,4453520,"-",95.0834426229508,61,2
5073,4453874,"-",95.998,50,2
5074,4458985,"-",94.9167796610169,59,2
5075,4461440,"-",98.9572916666667,96,2
5076,4461488,"-",98.9343617021277,94,2
5077,4464377,"-",97.825,92,2
5078,4465440,"-",98.8640909090909,88,2
5079,4467678,"-",98.7674074074074,81,2
5080,4474492,"-",96.9727272727273,99,2
5081,4486871,"-",99.1949193548387,124,2
5082,4490505,"-",100,143,2
5083,4490566,"-",99.3245945945946,148,2
5084,4490844,"-",98.464,130,2
5085,4491096,"-",99.10875,112,2
5086,4493774,"-",99.270802919708,137,2
5087,4494542,"-",99.233,130,2
5088,4495186,"-",100,128,2
5089,4497297,"-",99.1243859649123,114,2
5090,4497306,"-",99.050380952381,105,2
5091,4499890,"-",100,149,2
5092,4500922,"-",97.4112068965517,116,2
5093,4501183,"-",97.9718243243243,148,2
5094,4508247,"-",100,149,2
5095,4509234,"-",98.5797872340426,141,2
5096,4510581,"-",92.452641509434,106,2
5097,4511267,"-",95.9216326530612,98,2
5098,4512260,"-",99.2639705882353,136,2
5099,4515571,"-",100,140,2
5100,4516728,"-",97.7607462686567,134,2
5101,4518911,"-",97.4331623931624,117,2
5102,4518946,"-",99.2513432835821,134,2
5103,4519479,"-",98.4225984251969,127,2
5104,4519965,"-",97.2462385321101,109,2
5105,4525274,"-",98.922688172043,93,2
5106,4525613,"-",99.0300970873786,103,2
5107,4525718,"-",100,114,2
5108,4528331,"-",95.788,95,2
5109,4529210,"-",74.7264835164835,91,2
5110,4531866,"-",98.0563106796116,103,2
5111,4533697,"-",96.6324719101123,89,2
5112,4538879,"-",99.2938028169014,142,2
5113,4539026,"-",99.0736111111111,108,2
5114,4540437,"-",100,144,2
5115,4541973,"-",98.9791836734694,98,2
5116,4543003,"-",97.0039,100,2
5117,4549255,"-",98.4594615384615,130,2
5118,4550987,"-",88.8916666666667,90,2
5119,4553248,"-",93.9411111111111,99,2
5120,4554593,"-",97.5634146341463,123,2
5121,4557811,"-",99.1802459016393,122,2
5122,4558171,"-",99.16,119,2
5123,4562377,"-",100,134,2
5124,4563975,"-",99.1146902654867,113,2
5125,4568777,"-",100,117,2
5126,4569306,"-",98.230796460177,113,2
5127,4569956,"-",99.1053571428571,112,2
5128,4577092,"-",100,108,2
5129,4577240,"-",98.7966265060241,83,2
5130,4578819,"-",98.8256470588235,85,2
5131,4580612,"-",100,82,2
5132,4581977,"-",100,85,2
5133,4582629,"-",97.8292391304348,92,2
5134,4583531,"-",100,82,2
5135,4586147,"-",98.949052631579,95,2
5136,4586669,"-",98.111320754717,106,2
5137,4590640,"-",97.5879518072289,83,2
5138,4598628,"-",100,110,2
5139,4598923,"-",99.0271844660194,103,2
5140,4600706,"-",92.1352808988764,89,2
5141,4601874,"-",100,90,2
5142,4601976,"-",97.498875,80,2
5143,4603576,"-",97.0590196078431,102,2
5144,4606132,"-",100,79,2
5145,4606822,"-",100,100,2
5146,4609511,"-",100,76,2
5147,4609775,"-",100,102,2
5148,4610620,"-",98.7956626506024,83,2
5149,4619624,"-",98.6855263157895,76,2
5150,4619717,"-",100,90,2
5151,4620576,"-",95.6968817204301,93,2
5152,4620872,"-",97.0591176470588,68,2
5153,4621235,"-",98.75225,80,2
5154,4623486,"-",97.5621951219512,82,2
5155,4624206,"-",99.0676635514019,107,2
5156,4625181,"-",98.899010989011,91,2
5157,4625386,"-",98.8636363636364,88,2
5158,4625695,"-",98.08,104,2
5159,4628786,"-",94.44375,72,2
5160,4629960,"-",97.979696969697,99,2
5161,4630869,"-",97.5,80,2
5162,4631734,"-",97.7806666666667,90,2
5163,4631915,"-",85.5257894736842,76,2
5164,4632632,"-",95.2358095238095,105,2
5165,4637359,"-",100,120,2
5166,4640299,"-",98.9147826086956,92,2
5167,4642183,"-",100,133,2
5168,4645523,"-",93.5474193548387,62,2
5169,4645823,"-",100,110,2
5170,4647586,"-",99.1582352941176,119,2
5171,4647705,"-",99.10625,112,2
5172,4648779,"-",99.1295652173913,115,2
5173,4650384,"-",99.0852293577982,109,2
5174,4651688,"-",98.8222352941176,85,2
5175,4652317,"-",98.0761538461538,104,2
5176,4652668,"-",98.9707216494845,97,2
5177,4654839,"-",97.7574157303371,89,2
5178,4655235,"-",96.118640776699,103,2
5179,4655500,"-",99.1823770491803,122,2
5180,4656320,"-",100,120,2
5181,4662310,"-",100,110,2
5182,4663113,"-",100,128,2
5183,4663372,"-",99.2585185185185,135,2
5184,4669095,"-",100,99,2
5185,4670258,"-",96.4269047619048,84,2
5186,4673030,"-",98.33325,120,2
5187,4674461,"-",80.5992537313433,67,2
5188,4677257,"-",96.875,96,2
5189,4678071,"-",97.8404316546763,139,2
5190,4678507,"-",96.0517105263158,76,2
5191,4680503,"-",100,111,2
5192,4681528,"-",81.8171428571429,77,2
5193,4685694,"-",96.2304716981132,106,2
5194,4686543,"-",97.7460902255639,133,2
5195,4688575,"-",99.0188235294118,102,2
5196,4689659,"-",100,151,2
5197,4689764,"-",100,135,2
5198,4691153,"-",100,131,2
5199,4692311,"-",100,107,2
5200,4693861,"-",100,134,2
5201,4694182,"-",99.2935211267606,142,2
5202,4694311,"-",97.3013513513514,111,2
5203,4694428,"-",100,133,2
5204,4695262,"-",98.9665979381443,97,2
5205,4697649,"-",97,100,2
5206,4698130,"-",100,127,2
5207,4698328,"-",98.2741379310345,116,2
5208,4701061,"-",100,124,2
5209,4708351,"-",100,117,2
5210,4710191,"-",97.776,90,2
5211,4713729,"-",98.9968,100,2
5212,4714483,"-",97.5976,125,2
5213,4717761,"-",98.7317721518987,79,2
5214,4725772,"-",100,115,2
5215,4736567,"-",98.3165546218487,119,2
5216,4738145,"-",96.9061855670103,97,2
5217,4738355,"-",96.9727272727273,99,2
5218,4738823,"-",100,127,2
5219,4739546,"-",96.0015,100,2
5220,4747870,"-",99.2443181818182,132,2
5221,4749976,"-",97.4148275862069,116,2
5222,4759044,"-",100,97,2
5223,4762530,"-",99.1715702479339,121,2
5224,4768173,"-",90.5387837837838,74,2
5225,4769871,"-",97.7783333333333,90,2
5226,4771266,"-",97.3494690265487,113,2
5227,4774065,"-",92.2191111111111,90,2
5228,4776526,"-",99.092,110,2
5229,4778071,"-",99.1474358974359,117,2
5230,4778118,"-",100,123,2
5231,4780386,"-",98.40008,125,2
5232,4783039,"-",100,138,2
5233,4783926,"-",100,139,2
5234,4787819,"-",99.3259459459459,148,2
5235,4788748,"-",98.878202247191,89,2
5236,4790608,"-",99.248045112782,133,2
5237,4790632,"-",97.655078125,128,2
5238,4790719,"-",100,151,2
5239,4792481,"-",99.168,120,2
5240,4793525,"-",100,131,2
5241,4797783,"-",100,113,2
5242,4801885,"-",92.3063736263736,91,2
5243,4802017,"-",100,95,2
5244,4803409,"-",98.0191089108911,101,2
5245,4805644,"-",100,106,2
5246,4807055,"-",100,110,2
5247,4809377,"-",94.5459090909091,110,2
5248,4810809,"-",84.6135897435898,78,2
5249,4811176,"-",100,140,2
5250,4811587,"-",99.3315436241611,149,2
5251,4811970,"-",99.3569230769231,156,2
5252,4815288,"-",98.2442105263158,114,2
5253,4816041,"-",92.9410588235294,85,2
5254,4818708,"-",95.0465346534654,101,2
5255,4819469,"-",98.743962264151,159,2
5256,4819939,"-",95.3725925925926,108,2
5257,4822357,"-",95.6835971223022,139,2
5258,4824935,"-",100,136,2
5259,4825424,"-",98.3335,120,2
5260,4825466,"-",94.4472222222222,108,2
5261,4826050,"-",88.1584210526316,76,2
5262,4826450,"-",97.9842281879195,149,2
5263,4829888,"-",100,132,2
5264,4833799,"-",79.3822680412371,97,2
5265,4833852,"-",41.6708333333333,96,2
5266,4834374,"-",98.9572916666667,96,2
5267,4836792,"-",98.9909090909091,99,2
5268,4838406,"-",100,113,2
5269,4839131,"-",94.3897196261682,107,2
5270,4839933,"-",98.8893333333333,90,2
5271,4841168,"-",98.2447368421053,114,2
5272,4844375,"-",88.3481553398058,103,2
5273,4846374,"-",96.7745161290323,124,2
5274,4846446,"-",96.9064948453608,97,2
5275,4849571,"-",100,137,2
5276,4851413,"-",100,91,2
5277,4855628,"-",96.9039175257732,97,2
5278,4862498,"-",99.1444444444444,117,2
5279,4866340,"-",95.6996774193548,93,2
5280,4867198,"-",96.5925,88,2
5281,4875510,"-",100,81,2
5282,4875531,"-",100,68,2
5283,4876838,"-",95.1585483870968,62,2
5284,4877507,"-",100,84,2
5285,4878607,"-",93.7508333333333,48,2
5286,4878932,"-",89.3370666666667,75,2
5287,4879647,"-",97.50275,80,2
5288,4880406,"-",91.2642718446602,103,2
5289,4885769,"-",98.04,102,2
5290,4894978,"-",96.7028571428571,91,2
5291,4895458,"-",100,86,2
5292,4895748,"-",100,111,2
5293,4909340,"-",98.3472727272727,121,2
5294,4914429,"-",100,104,2
5295,4915886,"-",99.048,105,2
5296,4916037,"-",95.6507246376812,69,2
5297,4926914,"-",97.675,86,2
5298,4930592,"-",100,104,2
5299,4934123,"-",100,123,2
5300,4934996,"-",92.9994,100,2
5301,4936448,"-",100,104,2
5302,4940683,"-",98.9814285714286,98,2
5303,4940887,"-",98.057572815534,103,2
5304,4947709,"-",98.747625,80,2
5305,4949566,"-",100,84,2
5306,4949685,"-",84.2119298245614,57,2
5307,4954199,"-",100,74,2
5308,4957748,"-",100,85,2
5309,4957998,"-",98.8654545454545,88,2
5310,4958219,"-",98.7184615384615,78,2
5311,4958706,"-",96.9055670103093,97,2
5312,4959345,"-",94.6259139784946,93,2
5313,4962054,"-",99.2057142857143,126,2
5314,4962165,"-",100,120,2
5315,4962507,"-",97.6375590551181,127,2
5316,4962771,"-",98.3726829268293,123,2
5317,4963344,"-",99.0583018867924,106,2
5318,4965620,"-",98.9134782608696,92,2
5319,4965695,"-",100,106,2
5320,4965752,"-",98.0572815533981,103,2
5321,4968364,"-",99.04,104,2
5322,4970026,"-",96.5097674418605,86,2
5323,4971682,"-",95.4511363636364,88,2
5324,4973111,"-",96.3654545454546,110,2
5325,4973459,"-",98.0574757281553,103,2
5326,4974152,"-",96.8271428571428,63,2
5327,4974669,"-",99.0271844660194,103,2
5328,4975243,"-",92.3108791208791,91,2
5329,4977388,"-",94.5076923076923,91,2
5330,4978302,"-",97.8030769230769,91,2
5331,4978407,"-",95.0614814814815,81,2
5332,4980024,"-",81.4291428571428,70,2
5333,4981455,"-",97.6171428571429,84,2
5334,4981641,"-",99.1211403508772,114,2
5335,4981773,"-",99.16875,120,2
5336,4982421,"-",98.847816091954,87,2
5337,4988539,"-",98.9015384615385,91,2
5338,4990645,"-",98.0971428571429,105,2
5339,4990813,"-",99.1071428571429,112,2
5340,4991655,"-",97.752808988764,89,2
5341,4993573,"-",100,104,2
5342,4995164,"-",99.1663333333333,120,2
5343,5003495,"-",98.9235483870968,93,2
5344,5003520,"-",99.0663551401869,107,2
5345,5006796,"-",99.0306796116505,103,2
5346,5007129,"-",89.8322033898305,59,2
5347,5007815,"-",100,107,2
5348,5009178,"-",100,99,2
5349,5009577,"-",100,107,2
5350,5012464,"-",100,115,2
5351,5013995,"-",99.1935483870968,124,2
5352,5017375,"-",99.0396153846154,104,2
5353,5018846,"-",100,121,2
5354,5020418,"-",97.8707446808511,94,2
5355,5022181,"-",95.792,95,2
5356,5022457,"-",100,102,2
5357,5022643,"-",100,116,2
5358,5023173,"-",88.6609278350516,97,2
5359,5023869,"-",94.785652173913,115,2
5360,5024715,"-",95.7465957446809,94,2
5361,5027642,"-",100,88,2
5362,5028162,"-",97.437094017094,117,2
5363,5034552,"-",92.9993,100,2
5364,5034882,"-",96.666,90,2
5365,5035365,"-",97.258904109589,73,2
5366,5037499,"-",96.87625,96,2
5367,5038031,"-",100,94,2
5368,5044731,"-",95.9167346938776,98,2
5369,5045756,"-",98.8768539325843,89,2
5370,5045865,"-",97.593734939759,83,2
5371,5046736,"-",98.1669724770642,109,2
5372,5047997,"-",97.11375,104,2
5373,5051122,"-",94.3633802816901,71,2
5374,5056039,"-",100,102,2
5375,5064929,"-",100,105,2
5376,5070766,"-",100,98,2
5377,5071009,"-",100,121,2
5378,5071095,"-",89.1878378378378,74,2
5379,5074468,"-",98.0759615384615,104,2
5380,5078239,"-",96.8067021276596,94,2
5381,5078761,"-",98,100,2
5382,5083383,"-",97.7786666666667,90,2
5383,5083617,"-",100,98,2
5384,5088655,"-",98.3632786885246,61,2
5385,5088892,"-",94.9983333333333,60,2
5386,5090155,"-",96.2022784810127,79,2
5387,5092065,"-",98.9030769230769,91,2
5388,5092365,"-",96.5508045977011,87,2
5389,5092686,"-",100,93,2
5390,5092983,"-",97.980303030303,99,2
5391,5094890,"-",93.4781521739131,92,2
5392,5095297,"-",100,106,2
5393,5101815,"-",100,117,2
5394,5104141,"-",97.2954054054054,111,2
5395,5104809,"-",100,100,2
5396,5110029,"-",98.2613043478261,115,2
5397,5111709,"-",100,117,2
5398,5113123,"-",98.0172277227723,101,2
5399,5113869,"-",100,137,2
5400,5117723,"-",98.1809090909091,110,2
5401,5118884,"-",90.9094805194805,77,2
5402,5119847,"-",97.2211111111111,108,2
5403,5120675,"-",95.8346875,96,2
5404,5120912,"-",98.0018,100,2
5405,5120990,"-",98.1289719626168,107,2
5406,5123757,"-",98.0974285714286,105,2
5407,5125911,"-",100,131,2
5408,5128860,"-",100,129,2
5409,5133866,"-",100,104,2
5410,5134088,"-",100,113,2
5411,5135602,"-",100,127,2
5412,5137803,"-",100,136,2
5413,5138736,"-",96.7480487804878,123,2
5414,5144780,"-",100,106,2
5415,5145830,"-",98.0756730769231,104,2
5416,5148082,"-",100,117,2
5417,5149066,"-",100,122,2
5418,5149821,"-",100,124,2
5419,5151427,"-",99.2713868613139,137,2
5420,5154688,"-",100,133,2
5421,5155038,"-",93.8144329896907,97,2
5422,5155138,"-",100,134,2
5423,5158458,"-",100,120,2
5424,5158470,"-",100,122,2
5425,5159188,"-",93.74975,80,2
5426,5161111,"-",97.6717441860465,86,2
5427,5163347,"-",95.5333928571429,112,2
5428,5165164,"-",98.752,80,2
5429,5169294,"-",97.1127884615385,104,2
5430,5170532,"-",100,108,2
5431,5171357,"-",96.2045569620253,79,2
5432,5172230,"-",98.9703092783505,97,2
5433,5173045,"-",99.0767592592593,108,2
5434,5177220,"-",98.959375,96,2
5435,5177557,"-",100,114,2
5436,5183159,"-",100,105,2
5437,5183192,"-",100,120,2
5438,5185512,"-",95.7459574468085,94,2
5439,5186313,"-",100,79,2
5440,5188340,"-",100,117,2
5441,5188555,"-",92.2071428571429,77,2
5442,5189683,"-",98.6508108108108,74,2
5443,5190106,"-",94.5956756756757,74,2
5444,5190178,"-",100,85,2
5445,5190691,"-",98.0942857142857,105,2
5446,5191673,"-",100,109,2
5447,5192646,"-",99.0211764705882,102,2
5448,5195142,"-",100,74,2
5449,5201591,"-",98.8874444444444,90,2
5450,5203131,"-",97.0024,100,2
5451,5207502,"-",98.8636363636364,88,2
5452,5215541,"-",100,92,2
5453,5217650,"-",95.8316666666667,96,2
5454,5219039,"-",97.5921686746988,83,2
5455,5221571,"-",98.3890322580645,62,2
5456,5224905,"-",100,115,2
5457,5225565,"-",100,106,2
5458,5225896,"-",96.4257142857143,84,2
5459,5226731,"-",99.0624299065421,107,2
5460,5228182,"-",100,101,2
5461,5230000,"-",93.4205263157895,76,2
5462,5233977,"-",98.9671134020619,97,2
5463,5234109,"-",99.1304347826087,115,2
5464,5235240,"-",100,111,2
5465,5235927,"-",92.305,78,2
5466,5238016,"-",100,118,2
5467,5238292,"-",100,131,2
5468,5238391,"-",100,111,2
5469,5238700,"-",96.3418292682927,82,2
5470,5239140,"-",81.1298113207547,53,2
5471,5240004,"-",100,78,2
5472,5242021,"-",98.6666666666667,75,2
5473,5243513,"-",95.2368253968254,63,2
5474,5245424,"-",100,111,2
5475,5246941,"-",100,113,2
5476,5247885,"-",100,114,2
5477,5253406,"-",98.8884444444444,90,2
5478,5256115,"-",90.3832692307692,52,2
5479,5258645,"-",89.0914545454545,55,2
5480,5259413,"-",96.551724137931,87,2
5481,5262345,"-",92.7849484536082,97,2
5482,5263762,"-",95.7446808510638,94,2
5483,5265123,"-",100,90,2
5484,5265767,"-",95.741914893617,94,2
5485,5266232,"-",99.1400862068966,116,2
5486,5267006,"-",98.7033766233766,77,2
5487,5268175,"-",100,105,2
5488,5269522,"-",91.8045901639344,61,2
5489,5269940,"-",92.4539622641509,53,2
5490,5270243,"-",95.945945945946,74,2
5491,5272152,"-",100,80,2
5492,5273416,"-",100,97,2
5493,5273687,"-",98.9821428571429,98,2
5494,5273716,"-",95.9424324324324,74,2
5495,5275681,"-",80.8527659574468,47,2
5496,5275804,"-",100,87,2
5497,5279610,"-",97.8926315789474,95,2
5498,5283599,"-",100,107,2
5499,5285047,"-",100,87,2
5500,5285371,"-",94.914406779661,59,2
5501,5289912,"-",96.6651111111111,90,2
5502,5292674,"-",99.1159292035398,113,2
5503,5294068,"-",87.5025,80,2
5504,5294521,"-",100,113,2
5505,5294947,"-",100,96,2
5506,5299862,"-",100,117,2
5507,5300684,"-",100,114,2
5508,5300762,"-",95.4010344827586,87,2
5509,5305083,"-",95.1219512195122,82,2
5510,5305998,"-",99.1508474576271,118,2
5511,5306148,"-",99.117610619469,113,2
5512,5306481,"-",97.17,106,2
5513,5309262,"-",100,114,2
5514,5311431,"-",97.7281818181818,88,2
5515,5316958,"-",100,107,2
5516,5317163,"-",91.8618604651163,86,2
